,State Abbreviation,population_2019,FIPS Code,Alt FIPS Code,State,P_1a_foreignBorn,P_1b_hateCrimes,P_2a_freedomIndex,P_3a_stateEqualityRanking,P_3b_verticalLegalRestriction ,P_3c_giniCoefficient,P_4a_empLawEnforcement,P_4b_cultural tightness ,P_4c_horizontalLegalRestriction,P_5a_republican,P_6a_politicsFriendsFamily,P_6b_politicsNeighbors,P_6c_politicsPost,P_6d_politicsMedia,P_6e_politicsVote,P_6f_politicsMeetings,P_6g_politicsOfficial,P_6h_politicsBoycott,P_6i_politicsGroup,P_6j_politicsDonate,E_1a_occupationArtistic,E_1b_occupationEnterprising,E_1c_occupationSocial,E_1d_occupationsConventional,E_1e_occupationsInvestigative,E_1f_occupationsRealistic,E_2a_gdp,E_3a_entrepreneursRates,E_3b_startUpSurvival,E_3c_opportunitySharesEntrepreneurs,E_3d_kauffmanIndex,E_3e_economicFreedomIndex,S_1a_lgbtqEquality,S_1b_lgbtqTravelIndex,S_2a_collectivism,S_3a_volunteersRatio,S_3b_volunteersHours,S_3c_neighborsFavours,S_3d_neighborhoodPositive,S_4a_donateNonPolitical,S_4b_nonProfit,S_4c_charitableContributions,S_5a_violentCrimes,S_6a_religiousVery,S_6b_religiousModerately,S_6c_religiousNon,S_6d_religiousAdherents,S_6e_religiousCongregations,S_7a_trustNeighbours,S_7b_trustGeneral,S_8a_educBachelor,S_9a_urbanPop,S_9b_fiveThirtyEightUrbanIndex,H_1a_wellBeing,H_2a_depression,SEIA Ranking 2017,Creativity Index ,population_2019_log,health,education,diversity,monetary,infrastructure,atmosphere,sustainability score,staff welfare (PC1),financial benefits (PC2),pca-one-rank,pca-two-rank,welfare premium,total reviews,total reviews_log,total_reviews_state_population_interaction,E_2a_gdp_log,P_3c_giniCoefficient_log,FIPS Code_log,Alt FIPS Code_log,P_1a_foreignBorn_log,P_1b_hateCrimes_log,P_2a_freedomIndex_log,P_3a_stateEqualityRanking_log,P_3b_verticalLegalRestriction _log,P_4a_empLawEnforcement_log,P_4b_cultural tightness _log,P_4c_horizontalLegalRestriction_log,P_5a_republican_log,P_6a_politicsFriendsFamily_log,P_6b_politicsNeighbors_log,P_6c_politicsPost_log,P_6d_politicsMedia_log,P_6e_politicsVote_log,P_6f_politicsMeetings_log,P_6g_politicsOfficial_log,P_6h_politicsBoycott_log,P_6i_politicsGroup_log,P_6j_politicsDonate_log,E_1a_occupationArtistic_log,E_1b_occupationEnterprising_log,E_1c_occupationSocial_log,E_1d_occupationsConventional_log,E_1e_occupationsInvestigative_log,E_1f_occupationsRealistic_log,E_3d_kauffmanIndex_log,E_3e_economicFreedomIndex_log,S_1a_lgbtqEquality_log,S_1b_lgbtqTravelIndex_log,S_2a_collectivism_log,S_3b_volunteersHours_log,S_3c_neighborsFavours_log,S_3d_neighborhoodPositive_log,S_4a_donateNonPolitical_log,S_4b_nonProfit_log,S_4c_charitableContributions_log,S_5a_violentCrimes_log,S_6a_religiousVery_log,S_6b_religiousModerately_log,S_6c_religiousNon_log,S_6d_religiousAdherents_log,S_6e_religiousCongregations_log,S_7a_trustNeighbours_log,S_7b_trustGeneral_log,S_8a_educBachelor_log,S_9a_urbanPop_log,S_9b_fiveThirtyEightUrbanIndex_log,H_1a_wellBeing_log,SEIA Ranking 2017_log,Creativity Index _log,population_2019_log_log,health_log,education_log,diversity_log,monetary_log,infrastructure_log,atmosphere_log,sustainability score_log,PCA1_log,PCA2_log,pca-one-rank_log,pca-two-rank_log,rank-diff_log,total reviews_log_log,total_reviews_state_population_interaction_log,E_2a_gdp_log_log,P_3c_giniCoefficient_log_log,S_9a_urbanPop_log scaled,P_3c_giniCoefficient_log scaled,E_2a_gdp_log scaled,Creativity Index _log scaled,sustainability score scaled,rank-diff scaled,PCA2 scaled,welfare x urban,financial x urban,welfare x financial,welfare premium x welfare,welfare premium x financial,welfare premium x urban
40,SD,884659,46,46,South Dakota,4.1,20,0.25829958140927,50.0,0.88,0.436,2980,51.14,19.4,0.617693896722502,3.31550561002997,4.74866675017131,5.04750466765005,1.94382012537466,0.503482138383687,0.162409409878486,0.130829966136462,0.127000055997147,0.367864416170797,0.058126512291374,0.012456,0.185288,0.016384,0.137836,0.032143,0.341194,52913.0,0.29%,80.23%,96.19%,1.52,0.236148290150902,-2.5,17.0,36.0,35.30%,31,4.04827698,0.287756076,0.61218054,6.1,4.0,399.0,37.0,30.0,33.0,59,8.4,73.1,,28.8,56.7,8.728642,63.7,16.42%,49.0,17,13.692957539004349,2.0570697775117956,9.306719083686446,2.276547398343993,8.395866725893926,3.9631825322608596,3.718863335572506,-2.1766553913360447,32.84197425245546,22.746239373200687,47.0,37.0,50.0,297,5.6937321388027,77.96403241508978,10.87640433434749,-0.8301130356331028,3.828641396489095,3.828641396489095,1.410986973710262,2.995732273553991,-1.3536351994419729,3.912023005428146,-0.12783337150988489,7.9996785794994505,3.9345669698630408,2.9652730660692823,-0.48176225697908626,1.1986101338868738,1.5578638944729133,1.6188939959493611,0.664655173657804,-0.6862070423610376,-1.8176349103316523,-2.0338567672955703,-2.0635677516012256,-1.0000408430202916,-2.845133397496965,-4.38555284445044,-1.6858439076367262,-4.11145003012504,-1.9816907063361675,-3.437560581398462,-1.0753040485133691,0.41871033485818504,-1.443295323187494,,2.833213344056216,3.58351893845611,3.4339872044851463,1.3982913535573986,-1.2456421160513809,-0.4907280399737554,1.8082887711792655,1.3862943611198906,5.988961416889864,3.6109179126442243,3.4011973816621555,3.4965075614664802,4.07753744390572,2.128231705849268,4.291828366755733,,3.3603753871419,4.037774210733707,2.1666098021959352,4.154184562578117,3.8918202981106265,2.833213344056216,2.616881652418125,0.7212825320749654,2.230736621411467,0.8226599962849317,2.127739528308571,1.3770473722596106,1.3134180666400015,,,,3.8501476017100584,3.6109179126442243,,1.7393659450381507,4.356247597456275,2.386595702830518,,42.52992768623898,-10.364725322491154,53.95998839142031,0.0,32.58710426099889,50.0,22.746239373200687,16.979226993796658,16.979226993796658,747.0314078348456,27.96331279864926,23.60866581936505,23.278470148269065
41,TN,6833174,47,47,Tennessee,5.5,117,0.263750511723345,9.0,1.0,0.4749,28200,68.81,33.7,0.606602941662838,3.59349771579248,5.03156766244876,5.19467473019628,2.2358911557018,0.475905332192757,0.090773386579973,0.092623472905765,0.13288157134369,0.271237858235292,0.089391363727344,0.010756,0.201328,0.012724,0.141287,0.029669,0.331667,48440.0,0.29%,79.42%,91.48%,1.27,0.27729854581396,-4.0,16.0,56.0,24.12%,21,4.700560975,0.186419774,0.513845783,3.9,5.8,595.2,49.0,30.0,22.0,56,5.7,50.0,28.6,27.3,66.4,10.19729,61.5,22.36%,25.0,68,15.73729983809551,4.086620079001289,7.389327407279017,2.277335363783846,8.479510416122247,5.090141910842317,5.064777914686232,-1.7990349297431691,43.987922254221644,15.741207970105497,30.0,47.0,82.14285714285714,7173,8.878079256126435,139.71699524003765,10.78808119766703,-0.7446510234270609,3.8501476017100584,3.8501476017100584,1.7047480922384253,4.762173934797756,-1.3327516540104443,2.1972245773362196,0.0,10.247077256926206,4.231349083214389,3.517497837358316,-0.4998808343117227,1.2791260222763683,1.615731598069639,1.6476340105017093,0.8046398759782488,-0.7425363264783438,-2.3993891356764,-2.379212682349137,-2.0182969884633764,-1.3047591373955325,-2.4147312040714164,-4.532291540575518,-1.602819860132525,-4.364265305095239,-1.9569619963550318,-3.5176525493255952,-1.1036238254670334,0.23901690047049992,-1.282660570463733,,2.772588722239781,4.02535169073515,3.044522437723423,1.5476818579765854,-1.6797542986661358,-0.6658320916198297,1.3609765531356006,1.7578579175523736,6.388897483518882,3.8918202981106265,3.4011973816621555,3.091042453358316,4.02535169073515,1.7404661748405046,3.912023005428146,3.353406717825807,3.3068867021909143,4.1956970564823886,2.3221219987148647,4.119037174812473,3.2188758248682006,4.219507705176107,2.7560336805029575,1.4077182418568577,2.0000367169180966,0.8230060594090288,2.137652714189295,1.6273057104964381,1.6223102896882473,,,,3.4011973816621555,3.8501476017100584,2.833213344056216,2.183585233622101,4.939618914125059,2.378441931914623,,60.11526041485045,-55.90628612700009,42.416678373464656,57.68466430077963,35.641367305133656,82.14285714285714,15.741207970105497,32.14490861409472,32.14490861409472,692.4230323765347,61.530807361137164,26.841062090765632,54.05605204975967
42,TX,28995881,48,48,Texas,17.1,456,0.092937857991672,44.0,0.75,0.4753,85985,67.54,24.0,0.520576036035526,3.623647545031,5.01775578540178,5.16437758102255,2.34805101336247,0.355512970138838,0.073985196253116,0.063679685140077,0.09120704497296,0.194407891114076,0.065694241157085,0.010663,0.209418,0.010606,0.145907,0.041305,0.328886,61682.0,0.41%,79.80%,83.55%,3.26,0.137045190298315,-1.5,21.0,58.0,22.99%,18,4.597299679,0.157792589,0.422468369,3.0,4.5,418.9,43.0,32.0,25.0,56,4.1,47.7,34.5,29.9,84.7,11.17488,63.1,15.28%,7.0,163,17.182664343380136,3.8747498913826353,8.757858438060856,1.8673511322248988,9.654980609935935,5.024728492447009,4.4669907301136265,-1.371882937311125,42.83649296262969,29.13008389515331,35.0,26.0,51.1904761904762,43949,10.690785149725912,183.6961727949333,11.02974743313305,-0.7438090953621733,3.871201010907891,3.871201010907891,2.8390784635086144,6.1224928095143865,-2.375824202807681,3.784189633918261,-0.2876820724517809,11.3619281414183,4.212720014957422,3.1780538303479458,-0.6528193189150234,1.2874811276649343,1.612982779044052,1.6417845882476125,0.8535856280341261,-1.0341935461882337,-2.603890256424332,-2.7538896818665717,-2.39462313737476,-1.6377967956290407,-2.7227440109546084,-4.540975473946094,-1.563423024354653,-4.546335400267199,-1.9247858465371384,-3.1867717209676685,-1.1120440928226119,1.1817271953786161,-1.9874445513525252,,3.044522437723423,4.060443010546419,2.8903717578961645,1.5254691048233011,-1.8464738361852708,-0.861640701259717,1.0986122886681098,1.5040773967762742,6.037632227952989,3.7612001156935624,3.4657359027997265,3.2188758248682006,4.02535169073515,1.410986973710262,3.8649313978942956,3.5409593240373143,3.3978584803966405,4.439115601658009,2.4136684021869437,4.144720769547168,1.9459101490553132,5.093750200806762,2.8439009885469684,1.3544811165629265,2.169951404519508,0.6245209198406777,2.2674739075859636,1.6143714211315643,1.496714967174998,,,-0.6394060911736676,3.5553480614894135,3.258096538021482,,2.3693821694610726,5.213283158008041,2.400595934828543,,87.22087701474362,-56.35493830789724,74.00102174828191,94.06249738753543,39.09625038856227,51.1904761904762,29.13008389515331,45.418038161100135,45.418038161100135,1247.8306337755473,37.34155829296967,30.954424933982637,48.87642194742904
43,UT,3205958,49,49,Utah,8.6,18,0.090734198871472,49.0,1.0,0.4268,7614,49.69,51.8,0.581298390299196,3.60821812404848,4.87347666758207,5.20589586436525,2.33772403104438,0.508935302110362,0.160912567674397,0.130629197879641,0.186181472422762,0.390419996777108,0.072029518987641,0.014691,0.230927,0.013383,0.144819,0.048791,0.308367,51407.0,0.25%,77.88%,91.52%,0.23,0.050245931232755,13.75,19.0,61.0,43.23%,48,4.092005158,0.429375042,0.62958218,2.7,7.3,235.6,54.0,16.0,30.0,79,4.7,76.8,,34.0,90.6,10.96281,62.8,21.98%,8.0,104,14.980521511629142,6.382799168550009,10.843722165950592,2.190108612467852,15.108813501438597,6.08135655554765,5.268977986035904,1.8559549159381705,60.60191664463631,75.5070999051064,20.0,6.0,45.23809523809524,3926,8.275376374836407,123.96945380006439,10.847529628941109,-0.8514397595545388,3.8918202981106265,3.8918202981106265,2.151762203259462,2.8903717578961645,-2.399820938116088,3.8918202981106265,0.0,8.937743936942443,3.905803705614229,3.9473901492654373,-0.5424910734181879,1.2832140560405458,1.583807577173545,1.6497918033690935,0.8491778197461624,-0.6754343783486888,-1.8268941194300345,-2.0353925199018055,-1.6810334227271393,-0.9405322045021252,-2.6306792580478944,-4.220520217593847,-1.4656536357203553,-4.3137700341678995,-1.9322705921689045,-3.020209409361152,-1.176464646909338,-1.4696759700589417,-2.990825705813677,2.6210388241125804,2.9444389791664403,4.110873864173311,3.871201010907891,1.4090351085968946,-0.8454245181889342,-0.46269888596437975,0.9932517730102834,1.9878743481543455,5.462135451777431,3.9889840465642745,2.772588722239781,3.4011973816621555,4.3694478524670215,1.547562508716013,4.341204640153626,,3.5263605246161616,4.506454213048934,2.3945086355196885,4.139955073474153,2.0794415416798357,4.6443908991413725,2.7067507913435085,1.8536067422899807,2.3835863103150743,0.7839511373328103,2.715278249140493,1.805227788779784,1.6618364132028398,0.618399343087389,-1.3138755968994897,1.7945938930022285,2.995732273553991,1.791759469228055,,2.113284403592706,4.820035194936215,2.383937370093977,,94.71929740590453,1.0,50.18623568391796,75.36434698457128,65.20359061597708,45.23809523809524,75.5070999051064,69.77805207792262,69.77805207792262,4575.8749745274845,46.68528672339213,70.90615503434078,46.90644994240148
44,VT,623989,50,50,Vermont,4.7,33,-0.270456737910261,1.0,0.25,0.4471,1767,37.23,26.7,0.303810571262211,3.32385771606537,4.75234971964554,5.18085453422013,1.92171980780154,0.572805529543605,0.226752352588999,0.197648557837149,0.218015953884562,0.37048934328868,0.139311530586594,0.017483,0.206925,0.034599,0.125547,0.032892,0.315074,48855.0,0.34%,78.20%,82.31%,0.46,-0.429289986071768,34.0,17.0,42.0,33.07%,29,4.297848701,0.352195622,0.515763942,8.4,2.0,202.2,16.0,26.0,59.0,34,9.8,70.1,,38.0,38.9,8.843222,63.5,22.64%,24.0,105,13.343888018991057,1.6771953935975235,6.032176599381865,0.35529755033041865,7.596330821664385,3.652054122991926,2.029200802540786,-4.621292172069749,17.513118502961454,8.201553026397148,60.0,52.0,52.38095238095239,325,5.783825182329737,77.17871555442855,10.796612006378444,-0.8049729957422022,3.912023005428146,3.912023005428146,1.547562508716013,3.4965075614664802,,0.0,-1.3862943611198906,7.4770384723196965,3.6171148878846253,3.2846635654062037,-1.1913508926443872,1.2011260710425546,1.558639173553926,1.6449700106618323,0.6532205183400488,-0.5572090098494663,-1.4838968147860323,-1.6212647858147649,-1.5231870359140836,-0.9929305977131553,-1.9710426264131968,-4.046526298766626,-1.5753988702106776,-3.363930499070226,-2.0750750885266345,-3.4145258118734882,-1.154947747111115,-0.7765287894989963,,3.5263605246161616,2.833213344056216,3.7376696182833684,3.367295829986474,1.4581145954136436,-1.0435685134345414,-0.6621060949191714,2.128231705849268,0.6931471805599453,5.309257306586371,2.772588722239781,3.258096538021482,4.07753744390572,3.5263605246161616,2.2823823856765264,4.249922794040544,,3.6375861597263857,3.6609942506244004,2.179651289880993,4.151039905898646,3.1780538303479458,4.653960350157523,2.5910584537189982,0.51712298982699,1.7971079073629423,-1.0347996706301519,2.027665344090193,1.2952897827192709,0.707642022206469,,,,4.0943445622221,3.9512437185814275,,1.7550652600445356,4.346123713763534,2.3792323818019523,,0.5739907058516458,-23.76151561288278,43.53160446600146,75.76253844007393,12.814436900146282,52.38095238095239,8.201553026397148,0.122197511138612,0.122197511138612,143.63477005961542,15.62162603012325,8.917873812455394,0.3291304301366834
45,VA,8535519,51,51,Virginia,12.7,163,0.173124890821115,8.0,1.0,0.469,24385,57.37,42.2,0.439955036672821,3.5181792716544,5.01289169387967,5.14386144067765,2.06842662502016,0.454821832094344,0.085609385728976,0.086218532368996,0.141500019529253,0.287227259493191,0.085150808294773,0.012756,0.22611,0.016036,0.124023,0.068548,0.311867,56938.0,0.20%,90.54%,83.49%,2.49,0.151694463913744,18.75,18.0,60.0,30.62%,21,4.699873403,0.2002588,0.5384367,4.1,3.8,208.0,38.0,30.0,31.0,45,5.4,58.4,39.2,38.8,75.5,10.90625,62.6,16.92%,20.0,140,15.959746720797773,2.4800803989470364,10.083508596364723,2.043899553831026,9.020628388944615,5.250090636463154,4.738613240994118,-1.2411207713721701,41.86281282778197,25.970710238826573,36.0,32.0,57.14285714285714,11335,9.335650562941629,148.99461845842154,10.949718235522484,-0.7571525105358577,3.9318256327243257,3.9318256327243257,2.5416019934645457,5.093750200806762,-1.7537420326768918,2.0794415416798357,0.0,10.101723468144153,4.04952151861378,3.742420221041966,-0.821082746671473,1.2579436034179408,1.6120129329970403,1.637804050467879,0.726788233735249,-0.7878495145324275,-2.457960355478622,-2.450870131740336,-1.955455423882932,-1.2474815316422951,-2.463331379319868,-4.361753529834326,-1.4867336724586488,-4.132919084201877,-2.0872882467061387,-2.6802210491835345,-1.1651784641079594,0.9122827104766164,-1.8858868869406,2.9311937524164198,2.8903717578961645,4.0943445622221,3.044522437723423,1.54753557282133,-1.6081447489305607,-0.6190853380416073,1.410986973710262,1.33500106673234,5.337538079701318,3.6375861597263857,3.4011973816621555,3.4339872044851463,3.8066624897703196,1.6863989535702288,4.067315889834181,3.6686767467964168,3.6584202466292277,4.324132656254979,2.3893360194027005,4.136765278106052,2.995732273553991,4.941642422609304,2.7700697222715394,0.9082909785816652,2.3109012771153434,0.7148595291726147,2.199513997828069,1.6582453405427295,1.5557445277103261,,,-1.873105510552578,3.58351893845611,3.4657359027997265,,2.2338404652929444,5.003910187564483,2.3933137240156834,,74.41707181833851,-49.244411211869,63.541680365862696,87.7331878491415,40.153878593648656,57.14285714285714,25.970710238826573,37.86997313688731,37.86997313688731,1087.2069817325578,40.7361252571315,30.80616330513856,46.55049626296913
46,WA,7614893,53,53,Washington,14.9,542,-0.025681148643778,17.0,0.5,0.4577,16004,31.06,31.5,0.387669777433433,3.39276528769113,5.06372123455344,5.21359338812427,1.90446793213275,0.550019001628216,0.120599200627986,0.125708621410606,0.215150906591362,0.273850883976022,0.092333571946958,0.015289,0.220421,0.01757,0.115915,0.07543,0.313046,69761.0,0.32%,79.74%,87.94%,1.6,-0.180276390002293,34.25,25.0,37.0,30.63%,28,4.527178026,0.217000244,0.529864734,4.2,3.2,293.9,28.0,26.0,47.0,35,5.1,61.4,47.9,36.0,84.1,11.11933,62.5,22.22%,32.0,161,15.845616492997973,5.633003127907226,9.931277856398719,2.622778024821346,10.807472751495855,5.531221064873647,4.992583713160899,0.15230046091145483,55.06044586564217,42.27522494812408,23.0,13.0,50.0,15710,9.662052731249666,153.10118211450583,11.152830393342503,-0.7815413313225407,3.970291913552122,3.970291913552122,2.7013612129514133,6.295266001439646,,2.833213344056216,-0.6931471805599453,9.680593969977126,3.435920817720541,3.449987545831587,-0.9476013908299,1.2216453079572922,1.6221016348577426,1.6512693278374908,0.6442026688492382,-0.5978024529374649,-2.1152826230030093,-2.0737885785413823,-1.5364156059422325,-1.2951715398006256,-2.3823474772031643,-4.18062166340366,-1.512215924935638,-4.041562376783132,-2.15489811509528,-2.5845502051165976,-1.1614051343840304,0.47000362924573563,,3.5336865647082343,3.2188758248682006,3.6109179126442243,3.332204510175204,1.510098793061646,-1.5278568010183464,-0.6351335238777718,1.4350845252893227,1.1631508098056809,5.6832395734248715,3.332204510175204,3.258096538021482,3.8501476017100584,3.5553480614894135,1.62924053973028,4.117409835153096,3.8691155044168695,3.58351893845611,4.432006566978902,2.4086850352086624,4.135166556742356,3.4657359027997265,5.081404364984463,2.7628929001170155,1.7286427151950832,2.2956891562226778,0.9642340708536007,2.3802378162977025,1.7104085985511357,1.6079535539511112,-1.8818999927464353,,0.7340650058363873,3.1354942159291497,2.5649493574615367,,2.2682061237088837,5.0310990238259,2.411693312628993,,86.42925791987066,-36.24793551306176,90.08723450095637,93.54877864576214,51.42412321102058,50.0,42.27522494812408,57.848822299313674,57.848822299313674,2327.6927347140313,46.881239804240195,43.87809526943818,47.30647357944468
47,WV,1787147,54,54,West Virginia,1.6,31,-0.019077180169518,6.0,0.63,0.4644,4566,52.48,37.6,0.686315519246161,3.64221909830998,4.80681617224457,4.90466884541975,2.28810224796873,0.390832658085668,0.084046459834652,0.086761899038212,0.08717436115655,0.249704168989449,0.039431727751006,0.007174,0.180649,0.018542,0.133764,0.028049,0.379585,40265.0,0.18%,79.92%,85.30%,-2.58,-0.143687583492488,5.5,11.0,48.0,22.06%,19,4.167678213,0.220578524,0.452172778,4.7,3.5,316.6,38.0,31.0,31.0,36,7.1,60.1,,20.6,48.7,9.111112,58.9,24.62%,45.0,35,14.396131051530578,1.6950661880295246,6.695871288786605,0.6718285029084545,12.125021790328665,2.090926178224186,2.0780803112915422,-3.3054069279168763,14.205942800442795,46.37431738893525,62.0,10.0,0.0,803,6.688354713946762,96.28643098109988,10.603237884229646,-0.7670090291584006,3.9889840465642745,3.9889840465642745,0.47000362924573563,3.4339872044851463,,1.791759469228055,-0.4620354595965587,8.42639282708974,3.9604321446358335,3.6270040503958487,-0.376417816404433,1.2925931382850702,1.5700349465006607,1.5901875770622838,0.8277227613165586,-0.9394757950438812,-2.4763855397688634,-2.4445877048557727,-2.4398450147346273,-1.3874783858427984,-3.2331845138683137,-4.937291899872046,-1.7111993569698207,-3.9877168497973465,-2.0116782257866506,-3.5738022982728164,-0.9686767283063548,,,1.7047480922384253,2.3978952727983707,3.871201010907891,2.9444389791664403,1.427359097296006,-1.511501529576338,-0.7936909199772809,1.547562508716013,1.252762968495368,5.757639147446912,3.6375861597263857,3.4339872044851463,3.4339872044851463,3.58351893845611,1.9600947840472698,4.096009841541162,,3.0252910757955354,3.885679030088544,2.2094947674890046,4.075841090657541,3.8066624897703196,3.5553480614894135,2.6669594935047862,0.5277217890549921,1.9014911108976789,-0.3977521750343471,2.4952712339624403,0.737607115291563,0.7314445402899482,,,0.9434088514894948,4.127134385045092,2.302585092994046,,1.9003679117483914,4.567327405253177,2.3611594152507585,,25.59352848836811,-43.99200455091774,18.258753825638685,30.048523548361892,23.457556329070268,0.0,46.37431738893525,4.4197147443081715,4.4197147443081715,658.7909002367938,0.0,0.0,0.0
48,WI,5822434,55,55,Wisconsin,5.1,74,0.074332131845984,38.0,0.75,0.4391,18804,46.91,56.5,0.488224373196088,3.55762735937369,5.01928064130647,5.2349089390969,2.08654478297201,0.553859797382722,0.123427711867507,0.146324347321401,0.199254598076261,0.326135614601511,0.0799790827844,0.010602,0.188119,0.013173,0.128035,0.038048,0.333434,52534.0,0.23%,78.60%,84.41%,-1.93,0.022226429614589,15.5,20.0,46.0,35.34%,30,4.478300971,0.175086816,0.567801906,5.0,2.7,293.2,35.0,30.0,35.0,54,6.1,72.3,43.0,30.1,70.2,10.19131,62.3,17.92%,37.0,76,15.577228945339334,4.079145649713778,8.34246990266472,2.5818323680481243,9.355913792140893,4.905908851376315,4.39591992029522,-1.3478086486830883,43.5894490159008,26.670264793146632,31.0,31.0,61.904761904761905,5008,8.518791912779934,132.69917196307821,10.869215858012614,-0.8230281014144654,4.007333185232471,4.007333185232471,1.62924053973028,4.30406509320417,-2.5992119598277004,3.6375861597263857,-0.2876820724517809,9.841824892144022,3.8482308723403666,4.034240638152395,-0.7169801976564255,1.2690938505866478,1.6132866248908926,1.655349449538337,0.735509484021636,-0.5908436975796951,-2.0920996232940454,-1.92192956428703,-1.6131718846583265,-1.1204419884074994,-2.525990143691239,-4.546712616416523,-1.6706805376753189,-4.329585998734447,-2.0554516149397397,-3.268906758473766,-1.0983103342609306,,-3.8064731750349803,2.740840023925201,2.995732273553991,3.828641396489095,3.4011973816621555,1.4992437269497136,-1.7424733366427223,-0.5659826781331201,1.6094379124341003,0.9932517730102834,5.680854970012496,3.5553480614894135,3.4011973816621555,3.5553480614894135,3.9889840465642745,1.8082887711792655,4.280824129164719,3.7612001156935624,3.40452517175483,4.251348311031766,2.3215353963810625,4.131961425793407,3.6109179126442243,4.330733340286331,2.7458101648893662,1.405887566908961,2.1213593239251334,0.9484993670202212,2.2360086345004406,1.5904403666535782,1.4806768198820994,,,-1.4420240522783607,3.4339872044851463,3.4339872044851463,-inf,2.14227453651281,4.888084701402176,2.3859345603537223,,66.3122474522603,-14.140191803857395,53.020497177578996,62.31283967458063,39.2909676180267,61.904761904761905,26.670264793146632,35.13736099602721,35.13736099602721,1162.542147441439,45.9509820206801,34.27229760531155,44.937363803387434
49,WY,578759,56,56,Wyoming,3.1,5,-0.038578291463716,45.0,0.75,0.4345,2263,51.94,0.0,0.694997899484027,3.34657328173057,5.0045621232175,4.84641893415053,2.14725090282521,0.529496447838013,0.160212214616204,0.171892053558077,0.191075737048503,0.320509243656216,0.064543776518457,0.010184,0.167641,0.014872,0.109359,0.028601,0.409281,67915.0,0.39%,79.91%,91.77%,4.02,-0.043314307836383,1.75,15.0,35.0,29.08%,25,4.499911837,0.224064084,0.468064021,7.0,3.6,217.4,36.0,26.0,38.0,40,8.7,62.9,,27.4,64.8,8.256294,63.0,18.92%,47.0,31,13.268641435017608,3.371863954642128,10.023619243398846,3.8930540605030775,18.344050975782185,3.1275129799413084,4.562478248529159,1.7514180965227744,40.52514562514736,100.0,38.0,2.0,19.04761904761905,222,5.402677381872279,71.68618896914298,11.126012202256591,-0.8335593342766904,4.02535169073515,4.02535169073515,1.1314021114911006,1.6094379124341003,,3.8066624897703196,-0.2876820724517809,7.724446645633537,3.9500892062346025,-inf,-0.36384645574705315,1.2079369213407858,1.6103499210712657,1.5782400681316957,0.7641883741206041,-0.6358288224844001,-1.8312560012107397,-1.7608885947818107,-1.6550854004826203,-1.137844161676268,-2.7404115796844604,-4.5869374177270315,-1.7859304907796123,-4.208275028562994,-2.213119230719443,-3.554313596732628,-0.8933533172795541,1.3912819026309295,,0.5596157879354227,2.70805020110221,3.5553480614894135,3.2188758248682006,1.504057804806575,-1.495823178757119,-0.7591501954118008,1.9459101490553132,1.2809338454620642,5.381738974687109,3.58351893845611,3.258096538021482,3.6375861597263857,3.6888794541139363,2.163323025660538,4.141546163706395,,3.3105430133940246,4.1713056033582285,2.1109758185702856,4.143134726391533,3.8501476017100584,3.4339872044851463,2.585403464430689,1.2154656937272834,2.304944232375016,1.359193955124009,2.9093053244321494,1.1402381136113267,1.5178659514515818,0.5604258006566796,,2.1878628704470215,3.6375861597263857,0.6931471805599453,,1.6868946421541706,4.272298106584859,2.4092858083859703,,57.3991757540834,-8.528238968190905,86.58225601558573,24.99861460269559,64.35807778824248,19.04761904761905,100.0,28.27640894723376,28.27640894723376,4052.514562514736,13.144819922802151,39.539623704094836,11.968401206650364
